,codigo_ocorrencia,codigo_ocorrencia2,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,total_recomendacoes
2922,66792,66792,INCIDENTE,MANAUS,AM,SWFN,2017-05-24,20:49:00,0
2923,66874,66874,INCIDENTE,BELO HORIZONTE,MG,SBPR,2017-05-24,16:40:00,0
2924,66788,66788,INCIDENTE,SÃO PAULO,SP,SBMT,2017-05-25,19:30:00,0
2925,66791,66791,INCIDENTE,NAVEGANTES,SC,SBNF,2017-05-25,23:25:00,0
2926,66809,66809,INCIDENTE,ITANHAÉM,SP,SDIM,2017-05-27,13:20:00,0
2927,66800,66800,ACIDENTE,COXIM,MS,****,2017-05-28,15:40:00,0
2928,66801,66801,ACIDENTE,MUNDO NOVO,MS,****,2017-05-28,19:00:00,0
2929,66807,66807,INCIDENTE,GUARULHOS,SP,SBGR,2017-05-31,15:09:00,0
2930,66816,66816,ACIDENTE,BOCA DO ACRE,AM,****,2017-06-02,20:30:00,0
2931,66824,66824,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2017-06-02,01:58:00,0
